length_url,length_hostname,length_path,num_dots,num_hyphens,num_underscores,num_slashes,num_digits,num_parameters,has_https,has_port,has_fragment,label
91,18,17,3,0,0,4,8,1,1,0,0,phishing
25,16,1,2,0,0,3,0,0,1,0,0,legitimate
46,19,19,2,1,0,5,0,0,1,0,0,legitimate
81,27,47,2,0,0,5,23,0,0,0,0,legitimate
44,19,18,1,1,0,6,0,0,0,0,0,phishing
91,13,71,2,0,0,11,24,0,0,0,0,legitimate
23,15,1,2,0,0,3,0,0,0,0,0,legitimate
73,22,44,2,4,0,4,0,0,0,0,0,phishing
65,21,37,2,5,0,4,0,0,0,0,0,phishing
28,19,1,2,0,0,3,0,0,1,0,0,phishing
70,18,45,2,0,4,4,2,0,0,0,0,legitimate
34,26,1,3,0,0,3,0,0,0,0,0,legitimate
40,33,0,2,0,0,2,0,0,0,0,0,legitimate
98,17,74,2,1,6,5,6,0,0,0,0,legitimate
36,18,11,1,0,0,4,6,0,0,0,0,legitimate
25,18,0,2,0,0,2,2,0,0,0,0,legitimate
40,17,15,2,1,0,4,6,0,1,0,0,legitimate
23,14,1,2,0,0,3,0,0,1,0,0,legitimate
30,22,1,3,0,0,3,0,0,0,0,0,legitimate
66,15,44,3,1,0,6,9,0,0,0,0,legitimate
67,20,40,5,0,0,6,0,0,0,0,0,legitimate
47,19,21,3,0,0,4,4,0,0,0,0,legitimate
26,17,1,2,1,0,3,0,0,1,0,0,legitimate
35,17,10,2,0,0,4,0,0,1,0,0,legitimate
30,21,1,1,1,0,3,0,0,1,0,0,phishing
45,36,1,2,0,0,3,0,0,1,0,0,phishing
48,16,25,3,0,0,5,0,0,0,0,0,legitimate
48,30,1,4,0,0,3,4,1,0,0,0,legitimate
34,14,12,2,0,0,4,3,0,1,0,0,phishing
228,29,31,3,1,0,4,39,18,1,0,0,phishing
58,17,33,3,0,0,4,3,0,1,0,0,phishing
73,35,31,3,0,0,8,2,0,0,0,0,phishing
24,16,1,2,0,0,3,0,0,0,0,0,phishing
27,19,1,2,0,0,3,0,0,0,0,0,legitimate
71,10,21,3,0,0,5,0,1,1,0,0,phishing
63,18,37,4,1,0,5,8,0,1,0,0,phishing
47,17,23,2,1,0,5,0,0,0,0,0,legitimate
103,16,80,3,11,0,4,7,0,0,0,0,legitimate
32,24,1,2,0,0,3,0,0,0,0,0,phishing
159,19,101,3,2,2,13,5,2,0,0,0,legitimate
45,18,19,2,0,0,4,0,0,1,0,0,phishing
37,30,0,2,0,0,2,1,0,0,0,0,legitimate
52,16,29,2,0,0,6,3,0,0,0,0,legitimate
40,17,16,3,0,0,5,0,0,0,0,0,phishing
64,20,37,2,3,0,4,0,0,0,0,0,legitimate
53,22,24,2,1,0,3,0,0,0,0,0,phishing
51,27,17,3,2,1,3,0,0,0,0,0,phishing
36,29,0,2,0,0,2,0,0,0,0,0,legitimate
32,25,0,2,0,0,2,0,0,0,0,0,legitimate
48,31,10,4,0,0,3,3,0,0,0,0,legitimate
127,61,10,3,4,2,3,38,1,1,0,0,legitimate
34,17,9,2,0,0,4,0,0,1,0,0,legitimate
52,17,28,1,3,0,5,4,0,0,0,0,phishing
50,17,26,3,0,1,4,0,0,0,0,0,phishing
43,14,22,3,0,0,5,6,0,0,0,0,phishing
92,18,10,2,1,0,3,25,2,1,0,0,legitimate
57,20,29,3,0,0,5,0,0,1,0,0,legitimate
41,14,20,1,1,0,4,0,0,0,0,0,legitimate
39,31,1,1,2,0,3,1,0,0,0,0,legitimate
51,43,1,2,3,0,3,5,0,0,0,0,phishing
66,15,38,3,0,1,5,6,1,1,0,0,phishing
24,16,1,3,0,0,3,0,0,0,0,0,legitimate
50,24,19,3,1,1,4,0,0,0,0,0,phishing
37,12,6,1,0,0,4,4,1,0,0,0,phishing
117,42,20,4,0,2,5,19,3,0,0,0,phishing
172,14,4,3,2,1,10,20,4,1,0,0,legitimate
73,42,24,4,2,0,6,1,0,0,0,0,legitimate
51,13,31,5,0,0,6,10,0,0,0,0,phishing
119,42,20,4,0,2,5,19,3,0,0,0,phishing
68,15,45,2,0,1,5,6,0,1,0,0,phishing
20,11,1,2,0,0,3,1,0,1,0,0,phishing
101,27,67,2,9,0,4,0,0,0,0,0,phishing
43,34,1,2,0,0,3,0,0,1,0,0,phishing
44,25,11,3,0,0,3,3,0,1,0,0,phishing
15,4,4,1,0,0,3,2,0,0,0,0,legitimate
71,19,45,3,4,0,5,0,0,0,0,0,legitimate
76,27,42,4,3,0,5,21,0,0,0,0,legitimate
35,22,6,2,0,0,4,0,0,0,0,0,phishing
35,18,10,2,0,0,4,0,0,0,0,0,phishing
24,15,1,2,0,0,3,0,0,1,0,0,legitimate
86,10,68,2,2,0,7,15,0,1,0,0,phishing
42,13,19,2,0,1,5,2,1,1,0,0,legitimate
64,24,23,3,1,1,4,0,1,0,0,0,phishing
28,13,8,3,0,0,3,1,0,0,0,0,legitimate
93,13,73,3,0,4,13,11,0,0,0,0,phishing
86,15,64,3,4,0,8,8,0,0,0,0,phishing
29,17,4,2,0,0,4,0,0,1,0,0,legitimate
26,18,1,2,0,0,3,0,0,0,0,0,legitimate
159,6,13,6,0,1,9,12,6,1,0,0,legitimate
95,16,72,3,0,2,9,23,0,0,0,0,legitimate
35,16,12,2,0,0,5,0,0,0,0,0,legitimate
29,21,1,2,1,0,3,0,0,0,0,0,legitimate
92,18,67,2,1,0,8,21,0,0,0,0,phishing
25,18,0,2,0,0,2,0,0,0,0,0,legitimate
21,13,1,2,0,0,3,0,0,0,0,0,legitimate
20,13,0,2,0,0,2,0,0,0,0,0,legitimate
72,22,21,5,1,0,4,0,0,1,0,1,phishing
25,16,1,3,0,0,3,0,0,1,0,0,legitimate
117,18,92,3,0,9,5,0,0,0,0,0,legitimate
39,19,13,4,0,0,3,0,0,0,0,0,phishing
23,14,1,2,0,0,3,2,0,1,0,0,phishing
79,34,38,1,1,0,8,0,0,0,0,0,legitimate
75,30,38,2,0,0,3,0,0,0,0,0,legitimate
110,31,72,4,0,0,8,16,0,0,0,0,legitimate
83,16,46,2,0,2,6,6,1,1,0,0,legitimate
22,14,1,1,0,0,3,0,0,0,0,0,phishing
33,20,1,2,2,2,3,0,0,1,0,1,legitimate
24,15,1,2,0,0,3,0,0,1,0,0,phishing
27,19,1,1,1,0,3,0,0,0,0,0,phishing
26,14,4,2,0,0,3,0,0,1,0,0,phishing
65,19,39,2,0,0,7,4,0,0,0,0,legitimate
23,15,0,2,0,0,2,0,0,1,0,0,legitimate
39,30,1,3,0,0,3,0,0,1,0,0,phishing
31,23,1,2,0,0,3,2,0,0,0,0,legitimate
53,12,34,2,0,0,6,2,0,0,0,0,phishing
51,18,26,3,0,0,5,0,0,0,0,0,legitimate
60,33,20,3,1,0,5,6,0,0,0,0,phishing
20,11,1,2,0,0,3,0,0,1,0,0,phishing
69,20,42,3,0,0,7,0,0,0,0,0,phishing
36,13,16,4,0,0,3,10,0,0,0,0,phishing
81,27,47,1,6,0,4,2,0,0,0,0,legitimate
86,20,58,2,0,7,4,7,0,1,0,0,legitimate
44,12,24,2,1,0,5,4,0,1,0,0,phishing
127,21,99,2,7,0,6,0,0,0,0,0,phishing
91,15,69,3,10,0,5,3,0,0,0,0,legitimate
71,44,20,5,3,0,4,0,0,0,0,0,legitimate
104,28,69,4,1,0,6,24,0,0,0,0,legitimate
199,10,75,3,5,0,10,20,2,0,0,0,legitimate
154,31,115,4,0,3,6,27,0,1,0,0,legitimate
29,20,1,2,0,0,3,0,0,1,0,0,phishing
43,35,1,2,3,0,3,0,0,0,0,0,phishing
80,16,56,3,0,3,8,1,0,1,0,0,phishing
88,21,59,3,1,8,4,0,0,1,0,0,phishing
51,25,19,3,0,0,4,6,0,0,0,0,legitimate
24,16,1,2,0,0,3,1,0,0,0,0,phishing
58,16,27,3,0,0,4,2,1,0,0,0,legitimate
88,20,60,2,0,0,6,0,0,1,0,0,legitimate
51,33,11,4,2,0,3,3,0,0,0,0,phishing
36,27,1,2,0,0,3,0,0,1,0,0,legitimate
64,21,35,2,2,0,5,0,0,1,0,0,phishing
56,19,30,2,2,0,5,0,0,0,0,0,phishing
30,22,1,2,0,0,3,0,0,0,0,0,phishing
71,21,43,2,4,0,5,4,0,0,0,0,phishing
43,21,15,2,0,0,4,4,0,0,0,0,legitimate
81,31,43,2,4,0,4,0,0,0,0,0,legitimate
45,36,1,3,1,0,3,2,0,1,0,0,legitimate
95,15,73,3,6,0,5,10,0,0,0,0,legitimate
54,37,10,5,2,0,3,6,0,0,0,0,phishing
48,22,19,3,0,2,3,0,0,0,0,0,legitimate
50,15,27,1,1,0,6,0,0,1,0,0,phishing
58,16,34,2,0,4,4,1,0,1,0,0,legitimate
98,16,75,3,7,0,3,7,0,0,0,0,phishing
73,28,37,4,3,0,5,6,0,1,0,0,legitimate
50,28,14,2,1,0,3,0,0,1,0,0,phishing
79,31,33,3,3,0,5,0,1,1,0,0,legitimate
221,13,201,6,1,0,6,46,0,0,0,0,legitimate
47,7,33,2,0,0,7,0,0,0,0,0,legitimate
86,14,65,1,12,0,4,7,0,0,0,0,phishing
50,41,1,3,2,0,3,5,0,1,0,0,phishing
36,19,10,2,1,0,4,0,0,0,0,0,legitimate
20,12,1,1,0,0,3,0,0,0,0,0,phishing
115,26,82,3,2,5,5,3,0,0,0,0,legitimate
51,18,16,3,0,0,4,1,1,0,0,0,phishing
43,21,15,2,1,0,6,0,0,0,0,0,phishing
42,34,1,2,2,0,3,1,0,0,0,0,phishing
100,25,67,2,5,0,6,10,0,1,0,0,legitimate
34,26,1,2,0,0,3,0,0,0,0,0,legitimate
127,50,19,4,1,2,4,23,3,1,0,0,phishing
33,14,11,2,0,0,3,4,0,1,0,0,phishing
42,15,20,3,0,0,4,0,0,0,0,0,legitimate
109,21,80,2,9,0,7,6,0,1,0,0,legitimate
72,35,29,2,0,0,6,0,0,1,0,0,phishing
72,38,27,4,1,0,6,0,0,0,0,0,phishing
105,31,50,3,5,0,5,7,0,0,0,1,phishing
63,29,26,5,0,0,3,1,0,1,0,0,legitimate
27,18,1,2,1,0,3,0,0,1,0,0,phishing
77,16,53,2,6,0,6,13,0,1,0,0,phishing
23,16,0,2,0,0,2,0,0,0,0,0,legitimate
30,21,1,2,0,0,3,0,0,1,0,0,phishing
61,21,13,3,3,0,3,6,1,1,0,0,legitimate
21,14,0,2,0,0,2,0,0,0,0,0,legitimate
92,22,62,2,7,0,8,8,0,1,0,0,phishing
22,14,0,2,0,0,2,0,0,1,0,0,legitimate
88,14,67,1,1,0,8,19,0,0,0,0,legitimate
41,15,18,2,1,0,5,0,0,1,0,0,legitimate
62,10,45,1,0,0,5,20,0,0,0,0,legitimate
26,18,1,2,1,0,3,0,0,0,0,0,legitimate
61,23,31,3,0,2,4,0,0,0,0,0,phishing
74,27,39,2,5,0,5,8,0,1,0,0,legitimate
68,38,23,2,1,0,3,0,0,0,0,0,phishing
31,23,1,2,0,0,3,0,0,0,0,0,legitimate
31,23,1,2,0,0,3,0,0,0,0,0,legitimate
81,24,20,4,0,0,4,4,2,0,0,0,legitimate
25,16,1,2,0,0,3,0,0,1,0,0,legitimate
60,17,36,2,4,0,5,2,0,0,0,0,legitimate
83,15,61,2,7,0,3,11,0,0,0,0,legitimate
57,20,30,4,1,0,5,0,0,0,0,0,legitimate
63,25,31,3,0,0,4,8,0,0,0,0,legitimate
38,13,17,2,0,0,4,0,0,1,0,0,legitimate
30,21,1,2,1,0,3,0,0,1,0,0,legitimate
98,13,55,3,1,1,10,10,2,1,0,0,phishing
23,14,1,2,0,0,3,0,0,1,0,0,phishing
103,15,81,1,1,0,10,20,0,0,0,0,legitimate
27,20,0,2,0,0,2,0,0,0,0,0,legitimate
32,25,0,2,0,0,2,0,0,0,0,0,phishing
49,26,16,3,0,0,3,0,0,0,0,0,legitimate
29,21,1,3,0,0,3,0,0,0,0,0,phishing
81,14,60,4,0,2,7,0,0,0,0,0,legitimate
75,37,30,4,3,0,5,8,0,1,0,0,legitimate
161,16,27,3,0,8,4,0,6,1,0,0,legitimate
78,50,20,4,1,0,5,12,0,1,0,0,legitimate
60,21,32,4,0,0,5,0,0,0,0,0,legitimate
34,15,12,1,0,0,4,0,0,0,0,0,legitimate
41,33,1,2,1,0,3,0,0,0,0,0,legitimate
70,21,41,3,3,0,3,0,0,1,0,0,phishing
23,14,1,2,0,0,3,0,0,1,0,0,legitimate
63,9,47,1,5,0,5,0,0,0,0,0,legitimate
30,21,1,2,0,0,3,1,0,1,0,0,phishing
30,23,0,2,0,0,2,3,0,0,0,0,legitimate
32,24,1,2,0,0,3,0,0,0,0,0,legitimate
130,6,9,4,2,2,3,16,3,1,0,0,legitimate
31,22,1,2,0,0,3,0,0,1,0,0,legitimate
61,27,26,3,1,1,5,8,0,1,0,0,phishing
28,20,1,1,0,0,3,0,0,0,0,0,legitimate
99,15,76,2,1,1,7,6,0,1,0,0,phishing
42,15,19,2,0,0,4,3,0,1,0,0,legitimate
47,17,1,1,0,1,3,4,1,1,0,0,phishing
86,13,66,3,4,0,10,7,0,0,0,0,phishing
30,22,1,2,0,0,3,0,0,0,0,0,phishing
40,31,1,2,0,0,3,3,0,1,0,0,legitimate
36,17,11,3,0,0,3,0,0,1,0,0,phishing
77,17,17,3,0,0,3,17,2,0,0,0,legitimate
106,19,80,2,10,0,6,6,0,0,0,0,legitimate
154,14,133,2,0,0,8,1,0,0,0,0,phishing
56,20,29,3,0,0,5,0,0,0,0,0,phishing
47,17,23,2,0,0,5,0,0,0,0,0,phishing
28,17,4,2,0,0,3,0,0,0,0,0,legitimate
32,25,0,2,0,0,2,0,0,0,0,0,legitimate
26,19,0,2,0,0,2,0,0,0,0,0,legitimate
20,4,8,1,0,0,3,1,0,1,0,0,phishing
78,22,49,3,0,1,6,5,0,0,0,0,legitimate
32,25,0,2,0,0,2,0,0,0,0,0,phishing
22,13,1,2,0,0,3,0,0,1,0,0,phishing
41,33,1,2,2,0,3,5,0,0,0,0,phishing
61,19,35,2,0,0,4,2,0,0,0,0,legitimate
71,20,44,3,0,2,4,0,0,0,0,0,phishing
35,28,0,2,0,0,2,0,0,0,0,0,legitimate
36,18,11,2,0,0,4,0,0,0,0,0,phishing
84,18,58,4,4,0,5,7,0,1,0,0,legitimate
56,18,31,4,0,0,7,6,0,0,0,0,legitimate
32,23,1,2,0,0,3,0,0,1,0,0,phishing
126,61,10,3,4,2,3,38,1,0,0,0,legitimate
152,24,69,4,4,1,12,19,1,0,0,0,legitimate
50,16,26,2,0,2,4,4,0,1,0,0,legitimate
50,24,19,1,1,0,5,0,0,0,0,0,legitimate
40,16,16,2,0,0,3,0,0,1,0,0,phishing
142,32,94,2,2,3,7,9,1,0,0,0,phishing
63,18,37,4,1,0,5,8,0,1,0,0,legitimate
51,12,32,2,1,0,6,1,0,0,0,0,legitimate
33,25,1,2,0,0,3,0,0,0,0,0,legitimate
34,27,0,2,2,0,2,0,0,0,0,0,phishing
34,26,1,2,1,0,3,0,0,0,0,0,legitimate
72,23,42,2,0,0,10,14,0,0,0,0,phishing
30,22,1,2,0,0,3,0,0,0,0,0,legitimate
18,9,1,1,0,0,3,0,0,1,0,0,phishing
35,28,0,3,0,0,2,2,0,0,0,0,legitimate
66,18,40,2,1,0,6,0,0,1,0,0,phishing
32,24,1,2,0,0,3,0,0,0,0,0,legitimate
43,21,15,2,0,0,4,3,0,0,0,0,legitimate
45,16,21,2,0,0,3,0,0,1,0,0,phishing
36,29,0,2,0,0,2,0,0,0,0,0,phishing
19,11,1,2,0,0,3,4,0,0,0,0,legitimate
21,6,8,1,0,0,3,2,0,0,0,0,phishing
34,25,1,2,0,0,3,0,0,1,0,0,legitimate
61,18,36,1,1,0,8,6,0,0,0,0,phishing
28,19,1,2,0,0,3,0,0,1,0,0,phishing
20,7,6,1,1,0,3,1,0,0,0,0,phishing
56,13,35,2,5,0,3,0,0,1,0,0,legitimate
34,25,1,2,3,0,3,0,0,1,0,0,phishing
85,18,60,2,0,1,11,0,0,0,0,0,legitimate
44,27,10,2,0,0,4,2,0,0,0,0,phishing
60,15,38,2,0,6,4,0,0,0,0,0,legitimate
37,22,8,2,0,0,3,0,0,0,0,0,phishing
131,27,87,2,2,4,7,4,1,1,0,0,phishing
68,17,44,3,1,0,6,0,0,0,0,0,legitimate
21,12,1,1,0,0,3,0,0,1,0,0,legitimate
36,29,0,2,0,0,2,0,0,0,0,0,legitimate
63,16,39,2,2,0,6,10,0,1,0,0,phishing
23,15,1,2,0,0,3,0,0,0,0,0,phishing
68,18,42,4,3,0,5,0,0,1,0,0,legitimate
78,15,56,2,5,0,7,4,0,0,0,0,legitimate
66,18,41,2,5,0,4,0,0,0,0,0,phishing
29,22,0,2,0,0,2,0,0,0,0,0,legitimate
66,25,34,2,1,1,6,0,0,0,0,0,legitimate
157,14,135,2,11,0,5,18,0,1,0,0,legitimate
23,14,1,2,0,0,3,0,0,1,0,0,legitimate
44,15,22,3,0,1,4,0,0,0,0,0,legitimate
59,17,35,3,0,3,5,0,0,0,0,0,phishing
66,19,40,3,0,2,4,0,0,0,0,0,legitimate
55,22,26,2,2,0,3,0,0,0,0,0,legitimate
31,22,1,2,0,0,3,0,0,1,0,0,phishing
29,21,1,2,0,0,3,0,0,0,0,0,legitimate
43,24,11,4,1,0,3,2,0,1,0,0,legitimate
50,14,29,3,2,0,4,1,0,0,0,0,legitimate
36,23,6,3,0,0,4,0,0,0,0,0,legitimate
34,11,15,2,0,0,4,0,0,1,0,0,phishing
261,13,40,6,0,0,5,41,1,0,0,0,phishing
34,13,14,3,0,1,4,10,0,0,0,0,legitimate
27,13,7,2,0,0,4,3,0,0,0,0,legitimate
37,16,13,2,0,0,5,6,0,1,0,0,legitimate
73,15,50,3,0,4,4,0,0,1,0,0,phishing
41,13,5,2,0,0,4,0,1,1,0,0,phishing
86,16,63,2,1,0,10,0,0,0,0,0,phishing
21,12,1,2,0,0,3,0,0,1,0,0,legitimate
33,25,0,2,1,0,2,0,0,1,0,0,legitimate
122,17,98,16,2,1,3,6,0,0,0,0,phishing
53,40,6,4,2,0,3,0,0,0,0,0,phishing
28,20,1,2,0,0,3,0,0,0,0,0,legitimate
36,25,4,2,0,0,3,8,0,0,0,0,legitimate
41,16,18,3,0,0,5,4,0,0,0,0,phishing
39,30,1,2,0,0,3,0,0,1,0,0,phishing
213,14,4,4,3,1,11,25,5,1,0,0,legitimate
34,26,1,2,0,0,3,0,0,0,0,0,phishing
36,19,9,3,0,0,3,0,0,1,0,0,phishing
129,18,59,2,3,0,8,11,3,1,0,0,phishing
59,41,10,5,0,0,3,0,0,1,0,0,phishing
23,15,1,1,0,0,3,0,0,0,0,0,legitimate
33,23,3,2,2,0,3,2,0,0,0,0,phishing
24,17,0,1,0,0,2,0,0,0,0,0,phishing
26,18,1,2,0,0,3,0,0,0,0,0,phishing
44,15,22,3,0,0,5,6,0,0,0,0,phishing
50,14,29,2,0,0,5,0,0,0,0,0,phishing
123,17,99,3,12,0,6,20,0,0,0,0,legitimate
21,13,1,2,0,0,3,2,0,0,0,0,legitimate
23,15,1,1,0,0,3,0,0,0,0,0,legitimate
55,16,32,1,0,0,6,19,0,0,0,0,phishing
25,12,5,2,0,0,3,0,0,1,0,0,legitimate
46,32,7,4,1,0,3,5,0,0,0,0,legitimate
24,5,12,1,0,0,3,3,0,0,0,0,phishing
102,16,79,2,2,2,9,5,0,0,0,0,legitimate
32,16,8,1,0,0,4,0,0,1,0,0,phishing
38,14,17,3,1,0,4,0,0,0,0,0,phishing
127,50,19,4,1,2,4,22,3,1,0,0,phishing
60,28,25,2,1,0,6,0,0,0,0,0,phishing
29,14,8,2,0,0,3,0,0,0,0,0,phishing
73,19,47,1,1,0,8,0,0,0,0,0,phishing
56,48,1,2,3,0,3,3,0,0,0,0,phishing
55,13,34,3,0,0,5,6,0,1,0,0,phishing
23,14,1,2,0,0,3,0,0,1,0,0,phishing
47,20,20,2,2,0,3,0,0,0,0,0,phishing
74,26,41,3,3,0,4,0,0,0,0,0,phishing
50,22,21,3,0,1,4,0,0,0,0,0,legitimate
104,20,4,4,0,0,4,6,1,0,0,0,legitimate
117,42,20,4,0,2,5,26,3,0,0,0,legitimate
147,18,20,2,0,1,5,8,3,0,0,0,legitimate
34,26,1,2,0,0,3,0,0,0,0,0,phishing
32,23,1,2,0,0,3,0,0,1,0,0,phishing
80,15,58,3,6,0,3,1,0,0,0,0,phishing
27,19,1,3,0,0,3,0,0,0,0,0,phishing
25,11,7,1,0,0,4,0,0,0,0,0,legitimate
30,23,0,2,0,0,2,2,0,0,0,0,legitimate
38,18,12,3,1,0,3,1,0,1,0,0,legitimate
30,12,10,2,0,0,4,0,0,1,0,0,legitimate
61,25,29,4,0,2,4,8,0,0,0,0,phishing
32,24,1,3,0,0,3,0,0,0,0,0,phishing
68,11,50,3,0,5,7,12,0,0,0,0,legitimate
60,14,39,2,1,0,6,0,0,0,0,0,legitimate
79,26,46,2,1,0,8,0,0,0,0,0,legitimate
132,54,20,5,1,2,5,19,3,1,0,0,legitimate
85,19,36,4,0,0,5,0,1,1,0,0,legitimate
49,23,19,3,1,0,3,0,0,0,0,0,phishing
37,17,13,1,0,0,5,0,0,0,0,0,phishing
25,17,1,3,0,0,3,0,0,0,0,0,phishing
21,14,0,1,1,0,2,1,0,0,0,0,phishing
32,25,0,2,0,0,2,1,0,0,0,0,legitimate
32,16,8,2,0,0,3,0,0,1,0,0,phishing
115,34,64,2,2,0,6,7,1,1,0,0,legitimate
68,42,19,4,0,0,4,13,0,0,0,0,phishing
54,27,20,2,0,3,4,7,0,0,0,0,phishing
51,33,10,3,0,0,3,0,0,1,0,0,legitimate
94,20,67,4,10,0,3,7,0,0,0,0,phishing
42,25,10,2,0,0,3,0,0,0,0,0,phishing
38,25,1,2,1,2,3,0,0,1,0,1,legitimate
29,22,0,2,0,0,2,2,0,0,0,0,phishing
53,21,25,2,0,1,4,0,0,0,0,0,legitimate
68,24,37,3,3,0,4,0,0,0,0,0,legitimate
82,15,59,2,2,2,6,17,0,1,0,0,phishing
72,16,49,2,3,0,7,0,0,0,0,0,phishing
26,19,0,2,0,0,2,0,0,0,0,0,legitimate
72,20,32,3,1,0,5,10,1,0,0,0,legitimate
24,16,1,2,0,0,3,0,0,0,0,0,legitimate
41,22,11,3,1,0,5,1,0,1,0,0,phishing
82,16,46,2,0,2,6,5,1,1,0,0,legitimate
65,16,41,2,0,1,6,4,0,1,0,0,phishing
29,20,1,2,0,0,3,1,0,1,0,0,legitimate
40,15,11,2,0,0,5,0,1,0,0,0,phishing
60,20,33,3,1,2,4,0,0,0,0,0,phishing
45,20,18,2,1,0,5,0,0,0,0,0,phishing
27,18,1,2,0,0,3,0,0,1,0,0,phishing
38,31,0,2,0,0,2,0,0,0,0,0,legitimate
439,14,63,3,2,0,11,211,1,0,0,0,legitimate
47,14,26,3,0,0,5,2,0,0,0,0,legitimate
40,13,20,4,0,0,5,10,0,0,0,0,legitimate
72,23,42,3,1,1,5,2,0,0,0,0,phishing
36,20,8,2,0,0,3,0,0,1,0,0,phishing
32,12,13,1,1,0,5,0,0,0,0,0,legitimate
40,22,11,1,0,0,4,1,0,0,0,0,phishing
77,23,47,1,0,0,5,22,0,0,0,0,legitimate
52,15,30,3,0,0,5,0,0,0,0,0,phishing
109,14,87,2,8,0,9,8,0,1,0,0,legitimate
109,15,66,4,2,0,10,5,1,0,0,0,phishing
361,20,20,3,0,0,4,23,2,1,0,0,phishing
118,42,19,4,0,2,4,21,3,0,0,0,legitimate
55,14,34,1,0,0,4,21,0,0,0,0,legitimate
43,26,10,4,0,0,3,0,0,0,0,0,phishing
27,15,4,2,0,0,4,0,0,1,0,0,phishing
123,23,20,9,0,0,5,10,2,1,0,0,phishing
58,21,30,2,3,0,4,0,0,0,0,0,phishing
44,36,1,2,0,0,3,0,0,0,0,0,phishing
24,15,1,3,0,0,3,0,0,1,0,0,legitimate
57,24,25,3,0,0,5,0,0,1,0,0,phishing
359,23,23,22,0,11,20,7,8,0,0,0,legitimate
23,14,1,2,0,0,3,6,0,1,0,0,legitimate
25,16,1,2,0,0,3,0,0,1,0,0,legitimate
113,15,76,2,1,1,7,10,1,1,0,0,legitimate
25,16,1,2,0,0,3,0,0,1,0,0,phishing
25,16,1,2,0,0,3,0,0,1,0,0,phishing
33,24,1,2,0,0,3,0,0,1,0,0,legitimate
57,21,28,2,0,1,4,0,0,1,0,0,phishing
69,17,45,4,1,0,6,0,0,0,0,0,legitimate
34,26,1,2,0,0,3,0,0,0,0,0,legitimate
73,26,39,3,0,0,6,3,0,1,0,0,phishing
23,16,0,2,0,0,2,0,0,0,0,0,legitimate
135,32,86,2,2,2,7,10,1,1,0,0,phishing
35,26,1,2,1,0,3,0,0,1,0,0,legitimate
93,14,72,2,0,0,7,20,0,0,0,0,legitimate
73,17,49,1,3,0,5,7,0,0,0,0,legitimate
77,20,50,3,1,0,9,0,0,0,0,0,phishing
45,15,23,2,0,0,5,0,0,0,0,0,phishing
31,23,1,2,0,0,3,0,0,0,0,0,phishing
75,18,49,2,5,0,6,0,0,1,0,0,legitimate
64,12,44,1,4,0,4,0,0,1,0,0,phishing
31,22,1,2,0,0,3,0,0,1,0,0,phishing
45,15,23,2,1,0,6,0,0,0,0,0,legitimate
47,18,21,2,0,0,6,12,0,1,0,0,legitimate
61,21,33,3,0,2,5,0,0,0,0,0,legitimate
23,14,1,2,0,0,3,0,0,1,0,0,legitimate
26,18,1,2,0,0,3,0,0,0,0,0,legitimate
78,10,32,4,0,0,6,0,1,0,0,0,phishing
39,30,1,2,0,0,3,0,0,1,0,0,legitimate
46,18,21,3,0,1,5,5,0,0,0,0,legitimate
22,13,1,2,0,0,3,0,0,1,0,0,legitimate
87,21,26,4,1,0,7,0,1,1,0,0,phishing
64,15,42,2,0,7,4,0,0,0,0,0,legitimate
57,30,20,2,0,0,4,0,0,0,0,0,phishing
63,15,41,2,0,0,7,0,0,0,0,0,legitimate
190,13,44,5,11,0,7,39,3,0,0,0,phishing
32,14,11,1,0,0,4,6,0,0,0,0,legitimate
25,16,1,2,0,0,3,0,0,1,0,0,legitimate
263,214,42,13,0,0,6,51,0,0,0,0,phishing
80,17,56,3,5,0,4,5,0,0,0,0,phishing
30,22,1,1,0,0,3,0,0,0,0,0,phishing
28,20,0,2,1,0,2,0,0,1,0,0,legitimate
21,14,0,2,0,0,2,0,0,0,0,0,phishing
24,5,12,1,0,0,3,2,0,0,0,0,legitimate
26,11,7,1,0,0,4,0,0,1,0,0,legitimate
46,15,24,2,0,0,5,0,0,0,0,0,legitimate
63,22,34,3,0,0,7,0,0,0,0,0,phishing
22,15,0,2,0,0,2,0,0,0,0,0,phishing
84,17,60,2,8,0,5,1,0,0,0,0,phishing
70,16,47,2,3,0,4,0,0,0,0,0,phishing
31,22,1,2,0,0,3,1,0,1,0,0,phishing
45,28,10,5,0,0,3,0,0,0,0,0,legitimate
119,25,86,1,8,0,6,11,0,1,0,0,legitimate
58,18,33,2,0,0,3,23,0,0,0,0,legitimate
121,46,20,5,0,2,5,18,3,0,0,0,phishing
53,17,28,3,1,0,5,0,0,1,0,0,phishing
21,6,8,1,0,0,3,3,0,0,0,0,phishing
21,12,1,2,0,0,3,0,0,1,0,0,phishing
186,16,163,2,2,2,9,50,0,0,0,0,phishing
51,28,16,3,3,0,3,0,0,0,0,0,legitimate
20,11,1,1,0,0,3,0,0,1,0,0,phishing
22,13,1,2,0,0,3,0,0,1,0,0,legitimate
41,24,10,3,2,0,3,2,0,0,0,0,phishing
124,50,19,4,1,2,4,25,3,0,0,0,legitimate
30,22,1,2,0,0,3,0,0,0,0,0,phishing
60,35,18,2,0,0,3,1,0,0,0,0,legitimate
124,50,19,4,1,2,4,20,3,0,0,0,phishing
